lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0981,C,SME - direct,54,Metal Fab Engineers,GIDC Manufacturing,Engineering / Heat Exchangers & Pressure Vessels,GIDC Sachin,Plant Head / Purchase / Director,,,,,ERP/design workstations; CAD desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Heat exchanger & pressure vessel fabrication demand,Mechanical fabrication firm in Sachin GIDC,Existence-verified (contact pending),"GIDC Sachin, Surat, Gujarat",JustDial,https://www.justdial.com/jdmart/Surat/Metal-Fab-Engineers-GIDC-Sachin/0261PX261-X261-160523105246-Z7Q2_BZDET/catalogue,Small-Medium (heat exchanger & pressure vessel fabricator),"Heat exchangers, pressure vessels, boilers"
L0983,C,SME - direct,54,Suman Chemical Industries,GIDC Manufacturing,Specialty / Construction & Paper Chemicals,GIDC Sachin,Purchase / Director,,,,https://sumanchem.in/,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Custom manufacturing; construction/paper chemicals demand,20+ years; custom chemical manufacturing,Existence-verified (contact pending),"Plot No. C-1-B-461, Road No. 82/4, GIDC Sachin, Surat 394230, Gujarat",Company website,https://sumanchem.in/about/,Small-Medium (20+ yrs; construction & paper chemicals),"Construction chemicals, paper chemicals, custom manufacturing"
L0984,C,SME - direct,54,Tirth Sales,GIDC Manufacturing,Engineering / Investment Castings,GIDC Sachin,Plant Head / Purchase / Director,,,,https://www.tirthsales.com/,ERP/design workstations; CAD desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,"Investment casting, machining & fabrication job work demand",Casting/machining/fabrication for multiple industries,Existence-verified (contact pending),"Plot No. 7312/1, Road No. 7, GIDC Sachin, Surat 394230, Gujarat",Company website,https://www.tirthsales.com/,Small-Medium (estd 2008; investment casting & fabrication),"SS 316 investment casting, medical implant casting, fabrication"
L0985,C,SME - direct,54,Tribhuvan Polymers Pvt Ltd,GIDC Manufacturing,Plastics / PP Bags,Palsana,Purchase / Director,,,,,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,PP/woven bag production; packaging demand,Manufacturing metals & chemicals/plastics; ~Rs 4cr capital,Existence-verified (contact pending),"Block No. 63, Near NH-8, Village Makhinga, Taluka Palsana, Surat, Gujarat",IndiaMART,https://www.indiamart.com/tribhuvan-polymers-private-limited/aboutus.html,Small-Medium (estd 2015; PP bag manufacturer),PP bags / woven sacks
L0986,C,SME - direct,54,Uni Tech Valves & Pneumatics,GIDC Manufacturing,Engineering / Valves & Flow Meters,GIDC Sachin,Plant Head / Purchase / Director,,,,https://www.unitechvalvesindia.com/,ERP/design workstations; CAD desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Valves & flow meters for industrial/commercial applications,"Forged steel valves, butterfly/ball valves, flow meters",Existence-verified (contact pending),"Plot No 6234, Road No 62, Sachin GIDC, Surat, Gujarat",IndiaMART / company,https://www.indiamart.com/jdfdsales/,Small-Medium (valves & flow meters manufacturer),"Forged steel valves, butterfly valves, flow meters"
L0987,C,SME - direct,54,Dreamztech / WAMA Technology (Surat),IT & Software,Mobile app development,Surat,Director or IT Head,,,,https://www.wamatechnology.com/,Dev workstations; server + NAS; firewall + switches + Wi-Fi; CCTV; AMC,Mobile app dev + staff augmentation; multi-city,Registered Mumbai; verify active Surat office before outreach,Existence-verified (contact pending),"Surat, Gujarat (also Mumbai)",Company website (contact page),https://www.wamatechnology.com/contact-page/,Small-Medium,HQ Mumbai per ZaubaCorp; lower confidence on Surat presence
L0988,C,SME - direct,54,Blue Sky Holidays,Professional Services SME,Travel agency,Vesu,,,,,,desktop/laptop; networking + Wi-Fi; UPS; AMC,Travel/tour volume,Local Vesu agency,Existence-verified (contact pending),"UG-148, Marvella Corridor, V.I.P Road, Vesu, Surat (est 2016)",Directory (JustDial),https://www.justdial.com/Surat/Tour-Operators/nct-10488628,Small agency (est 2016),Travel agency Vesu est 2016
L0990,C,SME - direct,54,Kshetrapal Tours & Travels,Professional Services SME,Travel agency,Adajan,,,,,,desktop/laptop; networking + Wi-Fi; UPS; AMC,Flight booking + accommodation volume,Local Adajan agency,Existence-verified (contact pending),"F-13, 1st Floor, Heta Complex, Main Road, near LP Savani Circle, Adajan, Surat",Directory (TourTravelWorld),https://www.tourtravelworld.com/travel-agents/india/adajan-surat_tour-operator.htm,Small/solo agency,Flight booking + hotel arrangements Adajan
L0992,C,SME - direct,54,A M Talpatriwala,SME Manufacturing & Jobwork,Garment stitching job work,"Chowk Bazar, Surat",,,,,,billing PC; CCTV; networking; biometric attendance; AMC,Stitching job-work capacity,"Owner-run proprietorship, GST verified",Existence-verified (contact pending),"Chowk Bazar, Surat, Gujarat; GST 24AEYPT4502J1Z0",IndiaMART,https://www.indiamart.com/am-talpatriwala/,"Individual proprietor, small unit",Stitching service & garment job work
L0993,C,SME - direct,54,H.H Gruh Udhyog,SME Manufacturing & Jobwork,Snack food / chaat manufacturing,Surat,,,,,https://m.indiamart.com/hh-gruh-udhyog/aboutus.html,billing PC; CCTV; networking; biometric attendance; AMC,Chaat/snack production capacity,"Basket chat puri, snack foods, chaat masala",Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://m.indiamart.com/hh-gruh-udhyog/aboutus.html,Small snack-food unit,"Basket chat puri, snack foods, chaat masala"
L0994,C,SME - direct,54,Janvi Stich,SME Manufacturing & Jobwork,Garment stitching job work,"Udhna, Surat",,,,,,billing PC; CCTV; networking; biometric attendance; AMC,Shirt stitching job-work capacity (Rs 100/pc),Job-work stitching unit in Udhna,Existence-verified (contact pending),"Udhna, Surat, Gujarat",IndiaMART,https://dir.indiamart.com/surat/garment-job-work.html,Small stitching job shop,Shirt stitching job work at Rs 100/piece
L0995,C,SME - direct,54,Jay Radhe Gruh Udhyog,SME Manufacturing & Jobwork,Papad manufacturing,Surat,,,,,https://www.indiamart.com/jairadhegruhudhyog/nagali-papad.html,billing PC; CCTV; networking; biometric attendance; AMC,Nagali papad production,Multiple papad varieties,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://www.indiamart.com/jairadhegruhudhyog/nagali-papad.html,Small papad unit,Nagali papad (masala/plain/small)
L0996,C,SME - direct,54,R K Gruh Udhyog,SME Manufacturing & Jobwork,Papad manufacturing,Surat,,,,,,billing PC; CCTV; networking; biometric attendance; AMC,Newer unit (2017) - growth phase,"Owner-run, recently established",Existence-verified (contact pending),"Surat, Gujarat (est. 2017)",IndiaMART,https://www.indiamart.com/rk-gruh-udyog-surat/,"Est. 2017, small papad unit","Papad, plain papad"
L0997,C,SME - direct,54,Suman Mahila Gruh Udhyog,SME Manufacturing & Jobwork,Papad manufacturing,Surat,,,,,https://www.indiamart.com/suman-mahila-gruh-udhyog/,billing PC; CCTV; networking; biometric attendance; AMC,Papad production capacity,Women-run small unit,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://www.indiamart.com/suman-mahila-gruh-udhyog/,Small mahila gruh-udyog unit,"Papad, red chilli papad"
L0998,C,SME - direct,54,Texo Enterprises,SME Manufacturing & Jobwork,Garment stitching job work,Surat,,,,,,billing PC; CCTV; networking; biometric attendance; AMC,Garment stitching capacity (Rs 99/pc),Garment stitching service provider,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://dir.indiamart.com/surat/garment-stitching-service.html,Small stitching unit,Garment stitching service at Rs 99/piece
L0999,C,SME - direct,54,Mayfab (Maya Fab),Textile Manufacturing,Embroidery (Schiffli),Surat,Owner/Director,,,,https://www.indiamart.com/mayafab-surat/schiffli-fabric.html,ERP/Tally servers; design & billing PCs; CCTV; networking + Wi-Fi; biometric attendance; AMC,Schiffli embroidery fabric production,Embroidery fabric operations,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://www.indiamart.com/mayafab-surat/schiffli-fabric.html,Small-mid: PC Schiffli embroidery fabric manufacturer,Schiffli embroidery unit; basic design/shop-floor IT/CCTV scope
L1000,C,SME - direct,54,Malay Dance & Zumba Fitness Studio,Wellness & Clinics SME,Fitness/dance studio,Adajan,,,,,,reception/billing PCs; CCTV; Wi-Fi; sound/AV; AMC,Studio operations,Owner-run studio,Existence-verified (contact pending),"U-85, C Wing Shreeji Arcade, Anand Mahal Rd, Adajan, Surat 395009",Yogapositions,https://www.yogapositions.co.in/yp/india/gujarat/surat-district/surat/malay-dance-zumba-fitness-studio-dance-school-in-surat-gujarat/,Owner-run dance+fitness studio,Phone via listing
L1001,C,SME - direct,54,Riyaz's Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan,Riyaz (Owner),,,,,reception/billing PCs; CCTV; Wi-Fi; AMC,Owner-run salon,New RTO area,Existence-verified (contact pending),"Marvella Business Hub, Hazira Road, Adajan, Surat 395009 (Opp New RTO)",JustDial,https://www.justdial.com/Surat/Riyazs-Unisex-Salon-Near-Sneh-Sankul-Wadi-Anand-Mahal-Road/0261PX261-X261-170928184837-R6V1_BZDET,Owner-run unisex salon,Phone behind JustDial Show Number
L1002,C,SME - direct,54,Zahra Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan,,,,,,reception/billing PCs; CCTV; Wi-Fi; AMC,Owner-run salon,Madhuvan Circle location,Existence-verified (contact pending),"Shop No. 12-13, Western Arena, Near Madhuvan Circle, Green City Road, Adajan, Surat 395009",JustDial,https://www.justdial.com/Surat/Zahra-Unisex-Salon-Near-Madhuvan-Circle-Adajan-Dn/0261PX261-X261-171225022646-D2F1_BZDET,Owner-run unisex salon,Phone behind JustDial Show Number
L1003,C,SME - direct,53,Creative Eventwala,Professional Services SME,Event management,Surat,,9727698505,https://wa.me/919727698505,,https://creative-eventwala.ueniweb.com/,laptops; CCTV; networking + Wi-Fi; UPS; AMC,Event volume,Local event company,Contact found,,Company website,https://creative-eventwala.ueniweb.com/,Small/solo planner,Event management company Surat
L1004,C,SME - direct,53,Cocohead Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan Gam (Pal),,,,,,reception/billing PCs; CCTV; Wi-Fi; AMC,Owner-run salon,Pal Adajan location,Existence-verified (contact pending),"Pal Adajan, Adajan Gam, Surat",magicpin,https://magicpin.in/Surat/Adajan-Gam/Beauty/Cocohead-Unisex-Salon-Pal-Adajan/store/160c669/,Owner-run unisex salon,Phone via magicpin listing
L1005,C,SME - direct,53,Newme Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan,,,,,,reception/billing PCs; CCTV; Wi-Fi; AMC,Owner-run salon,L P Savani Road,Existence-verified (contact pending),"Shop UG-45, Raj Corner, L P Savani Road, Adajan Road, Surat 395009 (Near J K Petrol Pump)",JustDial,https://www.justdial.com/Surat/Newme-Unisex-Salon-Near-J-K-Petrol-Pump-Adajan-Road/0261PX261-X261-201028103610-V2Z1_BZDET,Owner-run unisex salon,Phone behind JustDial Show Number
L1006,C,SME - direct,52,DEV Export,Diamond & Bourse,Diamond exporter,Katargam,Owner/Partner or Admin head,,,,,Diamond-planning workstations; managed networking; CCTV + access control; office desktops; AMC,Export-oriented firm,Small/mid exporter,Existence-verified (contact pending),"Nandu Doshi Ni Wadi, Katargam, Surat 395004",JustDial + search snippet,https://www.justdial.com/Surat/DEV-Export-Nandu-Doshi-Ni-Wadi-Katargam/0261PX261-X261-140702172743-H4C3_BZDET,"Diamond exporter, Katargam","Diamond exporter, Katargam"
L1007,C,SME - direct,52,Vishal Exports,Diamond & Bourse,Diamond manufacturer & exporter,Katargam,Owner/Partner or Admin head,,,,,Diamond-planning workstations; managed networking; CCTV + access control; office desktops; AMC,Manufacturing + export,Mid-size firm,Existence-verified (contact pending),"Katargam, Surat 395004",JustDial + search snippet,https://www.justdial.com/Surat/Vishal-Exports-Katargam/0261PX261-X261-140726032149-J1Z3_BZDET,"Diamond manufacturer, Katargam","Diamond manufacturer/exporter, Katargam"
L1008,C,SME - direct,52,Govardhan Packaging,GIDC Manufacturing,Packaging / Corrugated Boxes,GIDC Sachin,Purchase / Director,,,,,ERP/billing servers; office desktops; CCTV; networking + Wi-Fi; biometric access; AMC,Industrial corrugated box demand from GIDC manufacturers,Printed & 9-ply industrial boxes for GIDC units,Existence-verified (contact pending),"Plot No 7306/5, Road No 73-A, GIDC Sachin, Surat 394520, Gujarat",JustDial,https://www.justdial.com/jdmart/Surat/Govardhan-Packaging-Near-Khodiyar-Complex-Sachin-GIDC/0261PX261-X261-171115190011-P1U6_BZDET/catalogue,Small-Medium (corrugated box manufacturer),"Industrial corrugated boxes, printed & 9-ply"
L1009,C,SME - direct,52,Shree Sidhdhanath Industries,GIDC Manufacturing,Chemicals,GIDC Sachin,Purchase / Director,,,,https://ssichem.com/,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Chemical manufacturing; product range expansion,Chemical manufacturer (ssichem),Existence-verified (contact pending),"GIDC Sachin area, Surat, Gujarat",Company website,https://ssichem.com/,Small-Medium (chemical manufacturer),Chemicals manufacturer
L1010,C,SME - direct,52,StepTune Dance Academy,Wellness & Clinics SME,Fitness/dance studio,Adajan,,,,,,reception/billing PCs; CCTV; Wi-Fi; AV; AMC,Studio operations,Owner-run academy,Existence-verified (contact pending),"214, Second Floor, Western Business Hub, Adajan Road, Surat",UrbanPro,https://www.urbanpro.com/surat/steptune-dance-academy-adajan-road/8935128,Owner-run dance academy,Phone via UrbanPro listing
L1017,C,SME - direct,50,Surat LIC Agent (Gopipura),Professional Services SME,Insurance agent (LIC),Gopipura,,8401138597,https://wa.me/918401138597,,,desktop/laptop; UPS; AMC,Policy/client growth,LIC agent Gopipura,Contact found,"Bavasidi Street, Gopipura, Surat",Directory (IndiaMART),https://dir.indiamart.com/surat/lic-agent.html,Solo agent,LIC insurance agent Gopipura (IndiaMART)
L1018,C,SME - direct,50,Surat Real Estate Broker (JD listing),Professional Services SME,Real estate broker,Surat,,9925449744,https://wa.me/919925449744,,,desktop/laptop; CCTV; networking; UPS; AMC,Property brokerage,Local broker,Contact found,,Directory (JustDial),https://www.justdial.com/Surat/Real-Estate-Agents/nct-10192623,Small/solo broker,Real estate broker JustDial listing
L1011,C,SME - direct,50,JAY Sliv Chemicals,GIDC Manufacturing,Chemicals,GIDC Sachin,Purchase / Director,,,,,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Chemical manufacturing in Sachin GIDC,Chemical manufacturer in Sachin GIDC,Existence-verified (contact pending),"GIDC Sachin, Surat, Gujarat",JustDial,https://www.justdial.com/Surat/JAY-Sliv-Chemicals-Gidc-Sachin-Sachin/0261PX261-X261-110104165508-T6W9_BZDET,Small-Medium (chemical manufacturer),Chemicals
L1012,C,SME - direct,50,Khushi Dye Chem Pvt Ltd,GIDC Manufacturing,Dyes / Textile Chemicals,Pandesara,Purchase / Director,,,,,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Textile chemical/dye production for Surat dyeing units,Textile chemical manufacturer in Pandesara,Existence-verified (contact pending),"Opp Dada Associate Dyeing, Pandesara, Surat 394221, Gujarat",JustDial,https://www.justdial.com/Surat/Khushi-Dye-Chem-Pvt-Ltd-Opp-Dada-Associate-Dyeing-Pandesara/0261PX261-X261-131114111702-H3Y5_BZDET,Small-Medium (textile chemical manufacturer),"Textile chemicals, dyes"
L1013,C,SME - direct,50,Lily Packers Pvt Ltd,GIDC Manufacturing,Packaging / Corrugated Boxes,GIDC Sachin,Purchase / Director,,,,,ERP/billing servers; office desktops; CCTV; networking + Wi-Fi; biometric access; AMC,Corrugated packaging demand from local industry,Corrugated box manufacturer in Sachin GIDC,Existence-verified (contact pending),"Sachin GIDC, Surat, Gujarat",JustDial,https://www.justdial.com/Surat/Lily-Packers-Pvt-Ltd-Sachin-Gidc/0261PX261-X261-140419173541-J7Q6_BZDET,Small-Medium (corrugated box manufacturer),Corrugated boxes
L1014,C,SME - direct,50,Sachin Industries (Corrugated),GIDC Manufacturing,Packaging / Corrugated Boxes,GIDC Sachin,Purchase / Director,,,,,ERP/billing servers; office desktops; CCTV; networking + Wi-Fi; biometric access; AMC,Corrugated sheet & box demand from GIDC units,"Corrugated sheets, boxes, paper rolls",Existence-verified (contact pending),"Plot No. 5509, Road No. 55, GIDC Sachin, Surat 394520, Gujarat",JustDial,https://www.justdial.com/jdmart/Surat/Sachin-Industries-Sachin-GIDC/0261PX261-X261-140418075623-Q1B2_BZDET/catalogue,Small-Medium (corrugated box & sheet manufacturer),"Corrugated sheets, packaging, paper rolls"
